date,IMCP,ANTAD,AUTOS,TARJETAS
2017-11-01,99.0831378129,143.61810785352452,104.83214394166129,92.89862076547927
2017-12-01,99.4327463106,144.08776487262548,104.32213223305054,94.77549296143007
2018-01-01,99.6967898663,145.69829216242954,96.76891212964937,95.69368290866453
2018-02-01,99.7644633416,144.99208613036774,101.82286432496883,96.46111288630999
2018-03-01,100.1894400785,146.1207527305952,102.38691241041214,97.69038065059851
2018-04-01,99.7969910133,144.16893366860148,100.60873717125463,96.57359316007489
2018-05-01,100.0275278436,146.7444576462301,99.20609942435863,98.50091131007734
2018-06-01,99.6190362724,148.9253409030227,100.760509347091,99.5620490435415
2018-07-01,100.1749540678,149.22859587792402,100.81379518513587,100.79337930122274
2018-08-01,100.8852480969,148.89078112048244,99.96309899821185,101.24102254438712
2018-09-01,100.7554780112,147.18698335128678,102.33802738515303,102.72019476776802
2018-10-01,99.806213678,148.8477960324217,98.88643051252217,103.24996389762309
2018-11-01,100.1694888076,149.04709549217213,98.77975761349238,103.9033523383232
2018-12-01,99.6381644018,148.31141201132075,97.66485549775024,103.61035719140905
2019-01-01,100.9901403267,148.85520010842507,97.09375618981612,105.66665883282332
2019-02-01,100.957866943,150.13705288357454,95.67820079417679,107.0667376699159
2019-03-01,99.3082317006,149.16911046123985,94.00418176816487,107.25611068059564
2019-04-01,100.1702779917,145.59625276120602,93.84210254117015,109.29363788210425
2019-05-01,100.38911406,153.328195836012,87.43814978154153,108.96151142478993
2019-06-01,101.292689213,154.3188090193421,91.58602542172389,111.42269443923499
2019-07-01,101.1549622713,155.09864569234796,91.06192399345318,110.22561815829089
2019-08-01,100.8088938439,156.64503548050473,90.8701785813099,112.47302686845293
2019-09-01,101.5779211267,153.98226428873656,92.15368579613363,112.77396810337343
2019-10-01,101.502266817,154.0382399683112,89.35247187751526,112.62979196694411
2019-11-01,101.6811085165,155.04063283464893,91.10726032368575,114.08125414887516
2019-12-01,101.1319100086,159.05416381679694,90.8979764071397,115.96834274402876
2020-01-01,101.5368450267,154.7973970391609,91.33303738516173,115.75991318285578
2020-02-01,101.4541539938,152.6751374572318,91.09132374688159,115.37608434034772
2020-03-01,95.6204991751,152.19090671708386,70.90772854904876,107.8935501206727
2020-04-01,78.4298273007,112.65850933354373,32.531052146484676,85.78853042708228
2020-05-01,77.157844161,120.42390899611128,36.26710422636137,89.09002499577878
2020-06-01,83.5069201651,132.17047583699838,53.75903732482507,98.4985266018956
2020-07-01,87.189183596,141.53142192130554,61.725288565663426,102.68827196396235
2020-08-01,89.2056822451,150.13544004800454,67.76315666809502,110.2225203554005
2020-09-01,92.8162168373,153.29364222282103,67.78496298486586,112.09741310687214
2020-10-01,93.6758443251,153.12313427018051,71.07719795094714,114.54099431493385
2020-11-01,94.9704287034,156.55259738842656,73.30768384125645,115.97864306309529
2020-12-01,95.3126986314,151.1566414937533,71.69136499377059,115.47259474154241
2021-01-01,95.7298115936,135.946778988107,72.24550524701779,118.23713886810093
2021-02-01,96.1624955805,154.4582352457727,74.67652748326017,120.31218263097627
2021-03-01,98.1002909348,156.37002860291153,79.1570885893995,122.14489245308955
2021-04-01,98.1663902311,160.3110651320031,74.5115723235037,123.18679522853839
2021-05-01,98.4515424492,154.55745024023514,76.65479625406721,123.3714321103024
2021-06-01,98.7347219232,155.63901075490355,73.87515635169952,126.2567784071402
2021-07-01,99.0920121691,155.94686606618376,69.77083055776563,127.0668432244386
2021-08-01,98.471617072,155.3875121799664,68.58882651725271,128.79354044754157
2021-09-01,99.1459742152,161.41464633800354,67.88650116267031,131.5606074431112
2021-10-01,99.7732941809,160.45552782202796,65.78012759573623,132.52599912642782
2021-11-01,100.1215694094,163.83620529965947,64.98137357341008,133.69921652506068
2021-12-01,101.0150190117,163.40357865648906,66.42931658169209,135.92237113732315
2022-01-01,101.3376475607,156.1163778377176,71.14231557833573,134.35903000047617
2022-02-01,102.1569035068,163.76838450355515,70.85971517107082,137.0507261239681
2022-03-01,102.8803429032,165.554380748785,72.70643186204725,138.01739065851933
2022-04-01,102.8527119172,164.96640117312532,76.59664467364586,140.49031944378729
2022-05-01,103.3869613487,164.75254180932993,80.0312816954808,142.40063831587588
2022-06-01,103.2600662637,160.73275474495475,75.68612316320001,140.1441232697883
2022-07-01,102.9107532099,162.8890280905727,71.58191541240157,142.1434598751535
2022-08-01,103.1764663372,166.37474832568958,78.47271025841913,144.35705405297418
2022-09-01,104.0086241051,164.85233441447497,76.4260716354794,144.2235643592603
2022-10-01,104.6522855668,165.3919380696178,81.33759957978968,145.78625763857383
2022-11-01,104.1454676995,164.76280066139938,74.3098797700581,146.67671288378222
2022-12-01,105.5539284727,166.9926546669019,84.79434366864832,147.97273009319457
2023-01-01,106.0166183452,166.97407558082236,84.83544960057164,150.87362300221974
