fecha,AGREGADO,Agencias de Viajes,Agregadores,Aseguradoras,Beneficencia,Colegios y Universidades,Comida Rápida,Educación Básica,Entretenimiento,Estacionamientos,Farmacias,Gasolineras,Gobierno,Grandes superficies,Guarderías,Hospitales,Hoteles,Misceláneos,Médicos y dentistas,No definido,Otros,Peaje,Refacciones y ferretería,Renta de Autos,Restaurantes,Salones de belleza,Supermercados,Telecomunicaciones,Transporte Aéreo,Transporte Terrestre de Pasajeros,Ventas al detalle (Retail)
2012-09-25,17.02362261668773,18.881215617582114,22.220575108000293,2.1736731257149158,9.871760950406346,23.620335593979334,26.01468379073863,31.795500889749857,11.13152113347235,-21.100006712701404,22.535126449650175,30.248601192828485,33.29643547482486,12.717768398455984,65.91154868445963,8.35957024349541,15.81648417523347,34.9430180763403,24.447470725935904,22.637072242121246,24.350593948544844,25.63965994973009,21.222741829844257,25.61888223394742,17.149243808337694,13.422502452090399,24.59597180887187,23.234587986446115,15.46415666563464,15.025274151237944,17.869947888333286
2012-09-26,15.785748032192224,18.28287217670608,16.693290898400683,5.954670985001307,15.848154201652584,18.79208364559371,22.046931544681108,24.21808464194926,14.010039777830249,-11.388966882421789,20.99878662313099,29.16755646092866,30.95562926565686,12.633091060687937,60.18492292818728,7.091473083593031,17.915393113849962,33.75904514978287,24.664866202602827,26.045728403253378,22.77957497581654,25.959937084839517,19.572791825580783,24.881826627797533,15.133435222107547,13.319149186697654,17.77901470369769,9.617473323189289,10.174829701364274,14.362114688703082,16.647459950606958
2012-09-27,14.402625647609229,16.69289415697552,16.923188795497072,3.793675260500852,23.952365824624717,13.984175900737492,22.476455287512643,15.474688370404449,8.48597255861501,-10.413652360906621,20.689360018816956,28.399807822203204,31.382211866283992,11.266699264585563,42.05747431312607,6.464277493476454,19.3151676114369,33.99301645273262,23.788487300984666,28.396297130906156,21.181457574244387,25.045127644288417,18.680412204857003,22.006444271620484,15.5668181039989,13.262700439866334,8.885310950774683,-0.11493570992155147,7.999710470392948,14.61451417158644,16.15034044274813
2012-09-28,13.861941995962107,15.85456945259375,19.059373690990032,2.162268816075628,35.551493837683765,9.420326124850837,22.05363649281655,9.877664566162231,6.271085007813346,-17.9018207367745,19.349896379322505,27.783756002212133,33.529698839563004,11.326896851649252,20.905410262580315,6.527432433803125,19.38384998537805,32.74649575539257,21.51889928035679,28.583485722872847,18.66098374607641,22.80318205358311,18.656231730018177,22.199135341326333,15.270623345503157,13.186623942996405,11.66110715450703,3.4547274504080816,4.651745176811206,13.582314059596746,15.085793677040371
2012-09-29,10.300645023568263,12.115358640558897,9.682474647795667,0.9054973134384411,27.769480730649565,0.9048337246631433,19.70786313333357,4.699973513593955,0.8636934779606339,-23.953220537895927,15.99955409243334,24.38088960976274,33.10915919501177,9.145375414611168,18.220951193643213,3.796344474522964,12.403957332250204,25.318446892113283,17.26102411618458,32.603365516487656,9.118429749369707,11.746953405628636,16.15047175856976,15.595417445540352,10.792452593251666,7.536971419859137,8.758675392830611,9.61140946032719,-0.5804418790767898,10.420079934624237,10.249493161199606
2012-09-30,6.868912135442636,10.123454613520215,4.772174830125709,2.581670946677559,19.978372991815498,0.034478301548284115,15.597278789529643,1.5857758265995052,-11.155289233278364,-29.7154382033235,13.626950408692936,22.24183777855252,34.304109753462264,4.721116663293292,16.945361554076403,1.5246724958589788,5.582019913204843,23.822942062377788,14.417573725444802,34.012175963093384,9.352157945238378,-3.832599410300594,14.418000050308278,13.680433011437346,5.436097597487533,5.8500949256005805,3.4659606554810938,8.992819937999505,-2.1203958735289654,7.450758918942818,6.7930396704481035
2012-10-01,14.42843412753891,12.517883077354512,4.844996004506132,2.408043732653768,21.948449126954035,-0.1103374409346862,19.29431372254249,0.43030661941538434,-3.3195744057817818,-34.30072972950891,16.594803798235866,24.215442077788353,34.67015997280468,20.39526580551574,18.55588320189889,1.930874601310122,6.737562019342473,26.284668873161877,15.509226380557614,21.99237718993408,15.868322201400742,20.360313918580864,15.329792124778354,16.28419663135985,8.919681334634545,6.586619706290012,4.332949563477772,3.551363569158781,-3.14512320504516,9.0608231949969,11.057994431473492
2012-10-02,12.295219177332093,14.889860507210553,6.005884556932016,4.5009089634727655,11.77369411549284,-1.809256925367379,19.773776857509272,-3.045509870246073,10.484158095529862,-26.423810132247844,18.12378617597329,23.93513207010009,35.02895604177993,13.716061989674888,15.067568701205847,2.184980143711825,6.897806342793622,28.835979548102753,15.528327060314393,24.891593272918193,14.61845507412492,21.378032446129403,15.394196043002847,12.582496212336569,9.1648350607227,7.369589149099018,1.4503718842171058,11.012918261157651,-7.112750972512622,7.499981464639833,11.452281679804658
2012-10-03,11.26365505163554,10.272220361767571,8.650017116677523,1.484110054134501,6.498549236401888,-3.972337530968707,20.059960949031165,-6.110962296312894,7.170903168942987,-42.58293833594454,17.854613545968352,20.25458838333544,31.472683934156088,13.578328783689658,-2.3232170677878536,-0.19865854129806293,3.3424104464667552,26.565200938304486,9.247306036987693,20.896975778651772,13.242451398623697,20.843313247031045,13.062209456354774,11.65372988530703,8.29177370909104,4.175736621246271,-0.13734287594403918,17.8128944999254,-9.165676737794218,4.477565940530914,9.85095119050226
2012-10-04,9.362823311104416,8.544341905448054,0.8513395474758647,1.1227570845468424,8.002126281688287,-7.167664906069566,17.38196610044015,-7.028157480495276,4.251473051454706,-40.99933106753584,13.825081734306599,18.29198643065206,25.71496291104747,13.475508260116609,-3.9902396075076436,-2.841234978446528,-4.39011475491907,25.121855345141103,8.305062890690145,21.5131133852048,12.941699058990839,16.191714828692863,8.029088080422081,9.683399651731218,4.916370688897004,1.4195075910313184,-4.298749652985806,13.02940647383957,-11.34511433833283,-0.501829222887312,6.430219420457751
2012-10-05,9.606040140781511,7.888289369794553,-4.635913831938952,-0.4275547392996796,-0.3439585866922609,-3.0967268835534285,18.25310500282875,-5.081574873024996,7.470386938941871,-27.270930451069734,15.688406949674635,19.323666009145736,20.785202707400117,12.964792501342956,11.172625969495353,-3.6323578243337615,-3.7675484091105633,28.17756693518939,11.218344204995477,20.295135878428376,14.245806977501843,18.001145739804965,8.883357959599564,8.160863373139081,5.912001338534657,3.042491950497422,-2.7771380188264487,12.388430717958165,-9.04497799889757,-0.37170250308738495,7.473562683149863
2012-10-06,14.031135384557508,10.343741674862757,15.80993025997445,-0.9303826959048368,-4.417425988373466,4.478418837999143,20.731357025311347,-1.458552858031801,11.77984896431893,-22.04516281005254,19.464420139486784,23.10793580651295,19.966151921963164,16.902916086123952,26.309508971696506,0.27156178051549357,3.773628689661139,37.410627394333076,15.989279502368248,0.9770977857161869,24.751001456435333,31.49299872540639,12.736519589858176,15.605276412284752,11.224674303218759,8.988631164046202,0.08466469193058952,9.871666393261403,-6.32159093777998,6.375947960909084,12.41576705878277
2012-10-07,19.105370953733555,11.510612650081322,20.466597072183667,-2.4875748381239826,-0.7672010702020048,6.542415130988723,27.975238817596065,0.47690603154020894,21.372458908819354,-20.084834739330617,25.249872526762807,26.090811481255955,19.042436541139146,23.63469566121613,27.51365109644813,5.110361646538477,12.084937200741276,41.19110712913742,19.162591522408366,-0.08954107071329588,25.96678340510847,41.553929694264326,16.047828473416658,16.36170979325077,18.186080443167537,12.473996791565318,7.172579846223326,12.721742551389333,-4.453643552824016,20.40090887897345,17.171165854911898
2012-10-08,11.360426810765352,9.889981755854272,21.033300703482713,-2.3673111692982474,-4.8132065122929255,4.146133561064752,21.461723004807585,-4.701540306348577,13.114412789141314,-16.202429625365273,22.547035473808307,23.826524506827155,18.165868343554134,10.457812357257074,29.49122966545489,2.8870050591890872,7.83189891579149,37.698968734117535,17.224936846889342,6.93034712549135,17.132838911966925,22.734186554234114,13.86511493101461,12.769594729683801,12.907414601139196,10.165492124475902,3.492905414814145,5.609845923891179,-4.985744134432588,22.27860841906983,12.08230191953727
2012-10-09,13.054226657459381,9.56807208987764,17.59217225553213,-1.1530412603445221,-3.307238759419702,3.8544891399267383,21.740664305695752,-11.531345158307163,1.8908807445780766,-14.109929632277451,21.936088827360674,23.843811196566556,19.05362569321167,16.576303193316832,32.28243012428969,3.0600657437728693,8.125151273921489,35.269305620285415,17.84368700047526,2.9721758023328095,16.170507373632933,20.861716081216606,14.354785071077183,13.18209122154818,12.59215702816715,9.808065610468327,2.1505691876180935,2.9512266726026053,-5.608875783178855,31.956634210662987,12.004885274508341
2012-10-10,15.280870209970617,13.7544374428761,14.951057112794663,2.200586812718303,-5.493150311503226,16.135761644022967,22.79804570262187,6.985222432010993,11.891496636642769,5.65696150243277,24.107554056986288,28.282864676806973,24.993667558443256,15.911914244971692,48.93592991792949,7.307072072406756,12.385538396197932,38.763504925472894,23.903717575745052,8.955976731128093,20.12602059263896,20.089747676238982,18.648586882813134,14.660762058049034,14.862373872637527,12.976746391708488,3.6451829580407513,1.9204083203404172,-1.5862530587864065,42.66637240231147,14.628246970070247
2012-10-11,18.20208135670405,17.157930150002816,24.588339937909566,8.170623506210973,2.9783260658376913,32.96322471658514,24.285096071958876,30.255777163889796,14.106677775529054,6.9673716375768135,28.70880173605016,30.406245066880118,33.817066250723435,16.422854993297516,67.30917523357341,9.69809670468221,20.112158534563996,40.29867273426638,24.0450506314572,5.532242126888147,23.875798138433655,24.54638767719467,23.41146545853039,18.905020617627237,16.473923540090617,15.112355287003826,9.745506403154694,4.74524352052892,1.3719702154465985,53.975806160331786,17.614625928775123
2012-10-12,17.85933339108286,18.173090427834822,32.73841327517438,10.733575445101991,10.727122571786953,31.685084016178568,23.780784779972315,34.43555311976863,12.910940955334931,-3.2487932065774308,28.73103660474833,30.221294485507443,32.3980202414831,15.501112039311641,66.23434449807797,11.963520273252755,20.01897217051633,39.47676753680776,22.863756156821236,3.5055630477214703,23.676846111801364,21.778732616021323,23.191192702056114,19.2174241964373,16.43765673558567,14.830492714883997,7.937352620329604,1.93739426088893,1.8725299888287212,62.299772200729365,17.291925201054674
2012-10-13,17.86268932945028,21.5152041167426,13.99094779852966,8.054404944013454,12.530802191044351,25.817299038853324,24.281616986632365,34.619327821845744,12.100696113699913,-1.804533109608438,28.502253774073388,30.736234625795404,25.573720287497903,16.940475007040895,47.16264542729444,11.989256953897176,17.472524885594833,39.151948696596115,22.495789648429305,27.719347782343164,21.584105706144296,21.313113167313947,22.40101799187802,18.99773586709438,16.221691653886392,15.622476888054997,4.86839697995214,6.360446684612805,1.773387497335552,65.33877883582167,16.76119363691752
2012-10-14,15.892224607834802,22.22856315036676,11.505292023830519,6.890619509363109,9.81353193758941,22.91210679440348,21.711017394666467,33.67376444702702,9.85546504499139,1.4541698261967668,24.192607304979028,29.807644343654005,25.28796252514977,14.962602603930602,46.82735702082227,11.556943738323767,12.999007414615049,36.75760595900692,22.661482428164796,25.73089614390233,19.603051787073213,21.416062100089597,20.937831732703604,20.448391789384814,14.099246397382595,13.801846028897005,2.2762904096804153,5.671176788145913,1.4305897114355015,60.1642696940572,14.301165379281242
2012-10-15,17.771099251079743,22.362968757535004,10.042541359983698,10.338889949142315,12.298165548732545,28.05313686892712,24.638011713570794,42.20157298364448,8.228703865341599,3.9711181808697296,24.832511273337342,30.56055148146616,26.588994034749465,17.17847701096426,47.997499953538934,12.443047523307218,13.776101338371186,38.55690702453579,23.917006412734942,24.570851195066584,21.534591360620098,19.738313453576,22.429198079148758,20.654457148869103,16.127367196238602,15.196913451543917,3.1481350960525663,6.34400122306171,1.6548619714890251,64.26218394799783,16.603816357171414
2012-10-16,18.097892902737016,22.913108896451874,12.195243003824853,6.426443714833595,16.41225542732769,37.5488510781868,24.040131165356833,71.9994040837547,-8.606834193715205,2.8533042136163536,25.455527350219022,30.952884628182463,27.476027126736614,19.18061562268306,50.041018929626254,11.843610860416986,14.810608609715606,37.4538117151624,24.419555771755245,20.976223692161234,22.288275305811318,22.191710082657867,21.95320786101485,21.055849525917893,16.23771500272958,14.956809222786418,7.055149257889804,-1.2449320478901178,2.8579464040336986,63.356797760219486,16.30307375237054
2012-10-17,18.735411839466707,24.131045777413547,10.183749259744863,6.192404336699398,17.648732019401226,29.716294495787675,24.887344908136086,60.377094016818845,-7.797918108066532,-11.851136255911623,25.207766117997032,31.084216693514843,24.918503725525845,19.895692469830294,47.44324942720493,11.20992147657657,15.998098119793442,38.16640295408949,24.90289173260392,14.221859112668012,20.90858925706074,23.43761586354003,21.213046491818023,20.80871993980096,16.59297799268051,14.712756744029823,15.322563549896598,13.866019306038996,5.125731611150653,62.828966069913015,16.20933687889145
2012-10-18,19.171908421263662,21.754108815152662,9.113445248113889,4.570303785030055,23.14405481947358,18.240632573306538,25.784184610867616,27.652631569428365,15.634857330741465,-39.632763388873485,24.52503639816273,31.049684504004944,24.91984996928266,20.15365167330696,28.884411812254097,13.131552375001105,13.18700559572545,39.18702795593794,25.8298930820751,15.680316743808431,18.87443597423169,24.05376103620158,21.247016299967637,21.791938360414864,17.026729307744247,15.262820750248038,16.40274456670447,19.734526006025117,5.424520776520594,60.822576862660426,16.610630981503547
2012-10-19,19.30163140365879,22.355761355430086,4.710371147304445,2.421131096706992,29.115240861758053,20.876763125555772,25.732683628203684,22.858711900408505,16.03062447463848,-38.2659135061769,24.014695469895848,30.86489261813786,26.648921963306705,21.449433572055305,33.26352299700825,12.303526739858192,9.417566396757978,38.92573534933568,26.156994584920216,19.017001381814858,20.02379414594452,25.37050591738817,21.57427302901921,21.671155246915244,16.627753092627444,15.599246153660223,15.630330231031921,13.415547176681025,5.692571750871788,58.71673476227587,16.560236776077122
2012-10-20,17.110510778973016,19.725255340376986,16.23377578759588,4.354151233349406,36.05554924331889,27.150827709134845,24.26200130023403,29.806920279684547,15.42716973192206,-42.437381282635684,23.271991616528883,29.752754767183472,32.41857106802543,15.731164766516184,45.06823457735791,11.149428136607806,8.646937656337084,37.77875657981386,25.75661799384492,19.670562130217732,20.265006927154243,23.34292210077063,22.05118178485158,16.74458393238685,15.35923271060859,15.230527382231774,16.129864915444116,13.292139877287163,6.578158102995587,56.87050902379694,16.063528460510156
2012-10-21,15.052411567030276,19.818191563461106,23.067826310491245,4.821319966787707,30.123882108830983,29.70558234836486,22.89904743687486,30.290392348204833,16.31097916942199,-42.24202863253414,23.448703059685837,29.317188832286483,33.33438723995711,10.576770219451806,44.78784770869293,9.493594469039593,8.430028016818971,37.91884906598866,25.0161424132341,23.104633454360425,20.311134805587027,22.97307489975551,22.046639289569434,14.967899626106576,14.402295216288048,15.76441030308358,15.564608265320409,12.872809766927586,7.256811061317098,56.215720653852664,15.592231591936635
2012-10-22,14.565320598548965,19.267887967225157,23.997866281088715,2.243954073745906,29.871462594709364,29.661813556311127,21.26327390077577,28.890778477185442,22.312297517288833,-46.75231963472869,21.783288163731257,26.831761801393533,32.43561177864536,10.054708377355118,40.30567077674909,9.892209615764084,9.75978555985246,35.07419236628451,22.43471362247394,24.472908382798046,18.973094672439924,22.766713582385805,20.125138389228766,13.11713770173702,13.651384878284833,14.678943813144851,13.46916533968994,14.351592613868169,6.162158697731978,54.2248654495542,15.193178805903779
2012-10-23,12.695048195172554,20.75138335141889,11.331822284228291,4.132247239940977,19.304257979683822,28.508366069283824,19.389909697355247,23.82236558619521,48.47394423467934,-49.347207723853685,18.787244051052703,25.597537268716707,31.023465940409938,4.942841349804499,46.8424577850783,8.928120185025346,10.240672796234842,34.021074253607445,22.09991278239545,23.9024156885539,18.139205832290852,20.33943136428293,18.814981005105235,11.524709265729044,12.728329585452236,14.920331826496525,9.616552419173978,18.230592428406343,5.7536024998435975,53.69548958318555,14.185464771294273
2012-10-24,11.220717216417617,21.093856404245397,8.833105722050103,3.691553916145638,10.610267045943209,23.48432625052261,19.740529682397,17.308674847729776,40.25655995199403,-48.71041413972782,18.648606539258157,25.227611495317998,31.43594032768291,3.4431131512304245,55.428703881268724,8.150973151174297,7.920616442100707,32.40570439566632,20.537190601526998,25.716833751369656,17.786388292173562,10.624679476775896,18.50145845259395,12.255783588305187,12.839862388736162,17.063557649616456,-1.848768290391884,6.183421216461902,5.029787935247177,53.47956497692422,14.47655273181895
2012-10-25,9.726276773129308,25.850402022267794,5.788008687940403,2.8919110340692,-2.243293269626827,13.156607177138147,18.371262850905836,14.39723855233533,11.817711720814176,-23.99860521457969,18.569781983175005,25.030046934500955,29.9570639301397,2.4866845203843653,63.32974140609924,6.0038834563880945,8.80814767396013,32.30496655329206,21.40619354719656,24.471041492283625,17.531130876367527,16.827376104372824,18.034377968386313,7.897096518483335,12.824031792678738,16.64690950301204,-4.636369457800898,0.4197465894005675,5.044979074552955,53.657894357679666,13.77219308603291
