fecha,IGAE_mom,ActividadIndustrial_mom,FBCF_mom,IMCP_mom,ANTAD_mom,AUTOS_mom,TARJETAS_mom,Desempleo_mom,IMSS_mom,EPU_mom,INPC_mom,TC_mom,TIIE_mom,Balanza_mom,BMV_mom,INDPRO_mom
2007-10-01,-0.0014644573588062926,-0.003566521443148396,-0.025097681949393547,0.0066782859017875396,0.006193218261643985,0.006653917153429667,,0.16259083909999994,0.0018616544431822035,-2.8359157636074315,0.0038892894317132942,-0.01906838212162265,0.039782608695652755,-441694.09999999776,0.037652674363295446,-0.002824061214514728
2007-11-01,-0.003814905425776338,-0.006847191353426929,0.006057026050132919,-0.0026313402835969057,-0.010069726229170683,-0.019894753278811628,,-0.16622098499999982,0.0034897104528681666,0.43767290964119354,0.0070300162439442815,0.0058499147470572055,0.22921739130434826,1060178.6000000015,-0.05515599196855092,0.005320711796714228
2007-12-01,0.0005019679881579364,0.006289157046229121,-0.0045773232398884645,-0.008264622493276086,0.01530022560117672,-0.02150801673769731,,0.14522747879999987,-0.001794201652078442,22.83342211497643,0.004125930963746249,-0.0035196675124837817,0.025473684210526315,-453409.0000000037,-0.007880664507881718,0.00034876070631284506
2008-01-01,0.0058703528008301475,-0.002138225993305376,0.01578856522150307,0.012596709583868382,0.013760973585058345,0.05303992650039824,,0.23072042429999984,0.00486204641575938,17.58808729215157,0.0046243775451007,0.005664034555603603,-0.01311004784689107,-781108.3999999985,-0.025483410743241564,-0.0013243734009682484
2008-02-01,0.0013991234112369355,0.020945951701853538,0.024139115504224762,0.007106289967027557,0.0038593662853889654,-0.04478605060649077,,-0.24524242029999987,0.0015028738337328207,-57.792037702773264,0.0029683265509783396,-0.013238468453357743,-0.016863636363635415,-502243.6000000015,0.004327652987248243,-0.003929670898134674
2008-03-01,-0.013898563113100337,-0.022803377809256453,-0.019132569559785928,-0.0035486810673024394,0.0027526535473807456,-0.03739884355059697,,0.05405463580000003,0.0011865093210268185,-0.1243236080124106,0.00722167837345733,-0.0032766111861177727,0.004944444444444862,1051704.8000000007,0.06669428738182681,-0.003050488801082274
2008-04-01,0.01907817381671073,0.00034199433566772797,0.006175387249764519,0.004019560485987839,0.0018279215241552293,0.04003760891550989,,-0.097675964,0.0014395431762821431,13.838455750710288,0.0022730319120620734,-0.020329542412448554,-0.008989898989899103,-174091.5,-0.020642493461810574,-0.006472955790125745
2008-05-01,-0.005270039415732342,0.0012232383953856285,0.0220346777345215,0.004246818073631253,0.012466968135095513,0.010798802812248987,,0.047637245999999855,0.001421261241247862,-12.184589718094273,-0.001081011205987359,-0.007656179256543272,0.0074025974025966335,-4488.10000000149,0.05443507029522898,-0.006076205184033512
2008-06-01,0.007952702897215502,0.011109025947821038,0.011518152361085221,0.004540816560415273,0.00691020123943531,-4.462215673406433e-05,,0.00662758210000014,0.0009738916389530061,20.34580701123027,0.004129715870273998,-0.010204111201960853,0.09523809523809579,203139.19999999925,-0.08412779913990853,-0.0023354873224965544
2008-07-01,-0.0007845030295641209,-0.018543002361873562,0.015484322665504813,0.0013780410870785076,-0.010046623708556801,-0.005431076721787775,,0.1935197944999998,1.5362681455854954e-05,-8.65011401028579,0.005557511925984748,-0.011067671419390912,0.2614699792960664,-400550.4999999963,-0.06661819134111902,-0.003580204065057657
2008-08-01,-0.010853295217360781,-9.139463768725875e-05,-0.05015594400558143,-0.012239030191514289,0.0001217919581852911,-0.035946272691949055,,-0.03667561599999969,0.0011995760718370718,2.356433710517919,0.005758352995973937,-0.010431567511691497,0.2561490683229817,-804538.3999999985,-0.044996773997739936,-0.01582441580561067
2008-09-01,-0.002936154214641995,-0.0082256046266318,-0.020201296346485265,-0.006232930425289496,0.0035176298805668083,-0.07354279404606245,,0.04636291809999982,-0.0031029380048863686,21.250915845062067,0.006791426276313572,0.051490663308658924,0.129999999999999,-219232.20000000298,-0.054804367209163374,-0.04504760056956236
2008-10-01,0.0010175754490910904,0.0011823585360533073,0.0017672219023401325,-0.012780837100875964,-0.013083673730839962,-0.04321238691336404,,0.10121095530000002,-0.00317750142578177,62.94682311708081,0.00679129013559443,0.17121775742834844,-0.496149068322981,-631137.1999999993,-0.19666791591465582,0.009892320608246408
2008-11-01,-0.01364262681184858,-0.016917625192498953,-0.016092303946096287,-0.008845559273849446,0.022390581722410374,-0.04348801415529735,,0.7250179594999997,-0.0034374657334268477,-37.281637682176694,0.011302633494152836,0.03749156338458759,0.18148741418764303,-342356.0,0.004363125572085735,-0.013288653060593347
2008-12-01,-0.011277479465244156,-0.01127207056911228,-0.04655113019439483,-0.03282144213091698,-0.0747086419274785,-0.055297496350171116,,-0.17500133099999982,-0.0063521950155518425,-6.720889620702195,0.0069016926185385685,0.023265539382782308,0.31513784461153005,1217880.8000000007,0.08606486892603371,-0.028604196853907915
2009-01-01,-0.04449036511872784,-0.05379262236230442,-0.04841219295651378,-0.02796118583623919,0.056463755825864936,-0.028860708028144444,,0.14430990880000039,-0.006737676750272925,20.96111439493569,0.0023148843662221807,0.034378964579085736,-0.26047619047619275,469521.799999997,-0.13443257200909642,-0.02525918032014296
2009-02-01,-0.003875209552870018,-0.004308021292817266,-0.007943129273678018,0.001329604325221112,0.004494986950172475,-0.02160500577287383,0.008796281413880003,0.35030237249999985,-0.007820611264531152,58.9804886521882,0.0022053622856503807,0.049470312165613706,-0.3104511278195474,62928.5,-0.0972411355384235,-0.006104174649481209
2009-03-01,-0.002447021595680887,-0.00866040107793431,-0.002918494292630136,0.001472895800120888,0.0036497550154992453,-0.04408541163005175,-2.507794002237773e-06,0.04024635740000004,-0.004533098582882644,-90.15160730482481,0.0057364087215443504,0.004981188226104827,-0.45288220551378533,535102.9000000022,0.100385123989426,-0.015779695625957935
2009-04-01,-0.008735837067401775,0.000339777568060029,-0.007360884643192733,-0.005279764174312085,0.0006416308793300018,-0.06070843479930277,0.018149852424187873,0.2831058567999998,-0.0030869026015025725,-31.837376548953458,0.0034939629145069873,-0.08777980731963986,-0.8278809523809523,420866.59999999776,0.10954067452305338,-0.008325115063071209
